id,pre_brand,cur_brand,zone,edu,children,date,pro,cur_brand2,pre_brand2,zone2,edu2,pro2,enroll_type2,enroll_age,age_period,open_rate,ctr,or_all,ctr_all,or01,ctr01,redem_rate,redem_rate1
1.00006E+12,21,22,1,3,1,2/28/2021,19,Nestle,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,-62,Stage 0,0,0,0.25,0.01,0.3,0.04,0,0
1.00006E+12,21,22,1,3,2,11/30/2020,16,Nestle,Nestle Stage 1,MJN,High School,Nova Scotia,Self Enrolled,-38,Stage 0,0,0,0.71,0,0.9,0,1,
1.00006E+12,31,32,1,3,1,5/31/2020,11,Abbott,Abbott Stage1,MJN,High School,Alberta,CoReg,96,Stage 1,,,0,0,0,0,1,
1.00006E+12,11,12,1,3,3,5/31/2020,13,MJN,MJN Stage1,MJN,High School,Manitoba,Self Enrolled,268,Stage 2,,,0,0,,,0,
1.00006E+12,21,22,1,1,1,2/29/2020,16,Nestle,Nestle Stage 1,MJN,Elementary School,Nova Scotia,Self Enrolled,-49,Stage 0,,,0.25,0,,,,
1.00006E+12,13,32,3,3,1,8/31/2020,19,Abbott,MJN Solutions,Others,High School,Ontario,Self Enrolled,54,Stage 1,,,0.33,0.11,0.5,0.25,0.5,
1.00006E+12,11,12,1,3, ,8/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,12,Stage 1,,,0.38,0,0.42,0,0,
1.00006E+12,21,22,1,2,1,11/30/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-156,Stage 0,0,0,0.13,0.04,0.16,0.09,0,0
1.00006E+12,31,32,0,3,1,2/28/2021,19,Abbott,Abbott Stage1,Others,High School,Ontario,Self Enrolled,-191,Stage 0,0.5,0,0.18,0.02,0.24,0.06,0,0
1.00006E+12,12,22,3,2,3,8/31/2020,19,Nestle,MJN Stage2,Others,Elementary School,Ontario,Self Enrolled,62,Stage 1,,,0.13,0.08,0.25,0.25,0.5,
1.00006E+12,51,52,3,3,2,5/31/2020,14,Parent's Choice,Parent's Choice Stage 1,Others,High School,New Brunswick,Self Enrolled,43,Stage 1,,,0,0,0,0,0,
1.00006E+12,32,98,6,2,1,2/28/2021,19,Others,Abbott Stage2,Others,Elementary School,Ontario,CoReg,-148,Stage 0,0,0,0.12,0,0.16,0,0,0
1.00006E+12,31,32,3,3,1,11/30/2020,19,Abbott,Abbott Stage1,Others,High School,Ontario,Self Enrolled,-99,Stage 0,0,0,0.05,0,0.17,0,0,
1.00006E+12,11,12,1,2,1,8/31/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,-31,Stage 0,0,0,0.02,0,0.04,0,0,
1.00006E+12,31,32,1,1,1,5/31/2020,13,Abbott,Abbott Stage1,MJN,Elementary School,Manitoba,Self Enrolled,180,Stage 1,,,0.1,0,,,1,
1.00006E+12,21,22,1,3,1,11/30/2020,19,Nestle,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,-83,Stage 0,0,0,0,0,,,,
1.00006E+12,31,32,3,2,1,8/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-59,Stage 0,1,0,0.04,0,0.09,0,0,0
1.00006E+12,31,32,1,3,1,11/30/2020,11,Abbott,Abbott Stage1,MJN,High School,Alberta,Self Enrolled,-250,Stage 0,,,0,0,0,0,0,0
1.00006E+12,32,32,1,2,1,8/31/2020,11,Abbott,Abbott Stage2,MJN,Elementary School,Alberta,Self Enrolled,132,Stage 1,,,0,0,0,0,0,
1.00006E+12,11,12,1,2,1,8/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,192,Stage 2,,,0.49,0.05,,,0,
1.00006E+12,11,12,9,2, ,2/29/2020,21,MJN,MJN Stage1,Others,Elementary School,Quebec,Self Enrolled,264,Stage 2,,,0,0,,,,
1.00006E+12,13,12,1,3,3,11/30/2020,19,MJN,MJN Solutions,MJN,High School,Ontario,Self Enrolled,130,Stage 1,,,0.04,0,0,0,1,
1.00006E+12,11,12,2,3, ,11/30/2020,21,MJN,MJN Stage1,Others,High School,Quebec,Self Enrolled,6,Stage 1,,,0.72,0.11,1,0.5,1,
1.00006E+12,21,22,1,2,1,5/31/2020,11,Nestle,Nestle Stage 1,MJN,Elementary School,Alberta,Self Enrolled,85,Stage 1,0,0,0,0,0,0,0,
1.00006E+12,33,32,1,3,1,11/30/2020,12,Abbott,Abbott Solutions,MJN,High School,British Columbia,Self Enrolled,-22,Stage 0,0,0,0.09,0.01,0.13,0.03,0,0
1.00006E+12,11,12,1,2,1,11/30/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,CoReg,-56,Stage 0,1,0.5,0.27,0.19,0.31,0.23,0,0
1.00006E+12,31,32,1,3,1,8/31/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,CoReg,-92,Stage 0,0,0,0.14,0.03,0.15,0.04,0.75,0.75
1.00006E+12,21,22,1,3,1,2/28/2021,11,Nestle,Nestle Stage 1,MJN,High School,Alberta,Self Enrolled,-196,Stage 0,0,0,0.03,0,0.06,0,0,0
1.00006E+12,12,22,3,2,1,11/30/2020,19,Nestle,MJN Stage2,Others,Elementary School,Ontario,Self Enrolled,-96,Stage 0,1,0,0.42,0.15,0.8,0.37,0.2,0
1.00006E+12,21,22,4,3,2,11/30/2020,21,Nestle,Nestle Stage 1,Others,High School,Quebec,CoReg,-6,Stage 0,0,0,0.03,0,0.04,0,0,0
1.00006E+12,11,12,1,1,2,2/28/2021,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-54,Stage 0,0,0,0.1,0.02,0.11,0,0,0
1.00006E+12,41,32,1,1,1,2/28/2021,11,Abbott,Kirkland Stage 1,MJN,Elementary School,Alberta,Self Enrolled,-92,Stage 0,0,0,0.05,0,0.07,0,0,0
1.00006E+12,61,62,1,3,1,2/28/2021,19,President's Choice,President's Choice Stage 2,MJN,High School,Ontario,Self Enrolled,63,Stage 1,0.5,0.5,0.2,0.11,0.37,0.23,0,0
1.00006E+12,21,22,1,3,1,5/31/2020,19,Nestle,Nestle Stage 1,MJN,High School,Ontario,CoReg,229,Stage 2,,,0.4,0,,,0,
1.00006E+12,31,32,2,1,1,2/28/2021,21,Abbott,Abbott Stage1,Others,Elementary School,Quebec,Self Enrolled,-40,Stage 0,0,0,0.25,0.05,0.5,0.12,0,
1.00006E+12,11,12,3,3, ,8/31/2020,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,21,Stage 1,0,0,0.37,0.06,0.3,0.05,0,
1.00006E+12,21,22,1,2,1,2/28/2021,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-60,Stage 0,,,0.11,0.02,0.26,0.11,0,0
1.00006E+12,21,22,1,3,1,11/30/2020,22,Nestle,Nestle Stage 1,MJN,High School,Saskatchewan,Self Enrolled,135,Stage 1,0,0,0,0,0,0,0,0
1.00006E+12,21,22,1,3,1,2/28/2021,21,Nestle,Nestle Stage 1,MJN,High School,Quebec,Self Enrolled,-89,Stage 0,0,0,0.07,0.02,0.2,0.07,0,0
1.00006E+12,11,12,9,3,2,5/31/2020,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,99,Stage 1,0,0,0.12,0.09,0,0,1,
1.00006E+12,11,12,1,3,1,8/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-7,Stage 0,0,0,0,0,0,0,0,
1.00006E+12,11,12,1,1, ,2/29/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,189,Stage 2,,,0.1,0,,,,
1.00006E+12,98,32,3,2,1,2/28/2021,19,Abbott,,Others,Elementary School,Ontario,CoReg,-172,Stage 0,0.5,0,0.27,0.02,0.34,0.03,0,0
1.00006E+12,21,22,1,3,1,8/31/2020,12,Nestle,Nestle Stage 1,MJN,High School,British Columbia,Self Enrolled,-30,Stage 0,0,0,0.16,0.03,0.38,0.08,0.333333333,0.375
1.00006E+12,51,52,3,3,2,11/30/2020,21,Parent's Choice,Parent's Choice Stage 1,Others,High School,Quebec,Self Enrolled,-34,Stage 0,,,0,0,0,0,0.2,0.25
1.00006E+12,21,22,1,2,3,11/30/2020,11,Nestle,Nestle Stage 1,MJN,Elementary School,Alberta,Self Enrolled,-64,Stage 0,0,0,0.14,0,0.17,0,0,0
1.00006E+12,11,12,1,1,1,8/31/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,-1,Stage 0,0,0,0.16,0.09,0.33,0.25,0.2,0
1.00006E+12,11,12,1,3,2,11/30/2020,11,MJN,MJN Stage1,MJN,High School,Alberta,CoReg,60,Stage 1,,,0.69,0.12,0.6,0.13,0.142857143,0
1.00006E+12,21,12,3,3,1,2/29/2020,22,MJN,Nestle Stage 1,Others,High School,Saskatchewan,Self Enrolled,249,Stage 2,,,0,0,,,0,
1.00006E+12,21,22,1,2,2,11/30/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-107,Stage 0,0,0,0.04,0,0.06,0,0,0
1.00006E+12,11,12,1,3,1,2/28/2021,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-41,Stage 0,0.5,0,0.42,0.03,0.78,0.04,,
1.00006E+12,31,32,1,3,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,Self Enrolled,-35,Stage 0,0.5,0,0.16,0.1,0.13,0.07,0.75,0.75
1.00006E+12,11,22,3,3,1,5/31/2020,19,Nestle,MJN Stage1,Others,High School,Ontario,Self Enrolled,191,Stage 2,,,0.05,0,,,0,
1.00006E+12,12,12,1,3,1,2/28/2021,12,MJN,MJN Stage2,MJN,High School,British Columbia,Self Enrolled,-148,Stage 0,0,0,0.15,0,0.16,0,0.5,0
1.00006E+12,11,12,1,3, ,5/31/2020,15,MJN,MJN Stage1,MJN,High School,Newfoundland & Labrador,Self Enrolled,225,Stage 2,,,0.26,0.04,,,0.25,
1.00006E+12,11,12,1, , ,11/30/2020,11,MJN,MJN Stage1,MJN,Others,Alberta,Self Enrolled,-77,Stage 0,,,0.68,0.08,1,0.2,1,
1.00006E+12,11,12,1,3,1,8/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-50,Stage 0,0.5,0.25,0.68,0.26,0.89,0.52,0.2,0
1.00006E+12,11,12,1,3,1,2/28/2021,19,MJN,MJN Stage1,MJN,High School,Ontario,CoReg,-76,Stage 0,1,0.5,0.42,0.14,0.47,0.17,0,0
1.00006E+12,31,52,3,2, ,5/31/2020,21,Parent's Choice,Abbott Stage1,Others,Elementary School,Quebec,Self Enrolled,52,Stage 1,0,0,0.11,0.04,0.12,0.06,0.4,0.5
1.00006E+12,21,22,1,3,2,11/30/2020,11,Nestle,Nestle Stage 1,MJN,High School,Alberta,Self Enrolled,-257,Stage 0,0,0,0.11,0,0.14,0,0,
1.00006E+12,13,12,1,1,1,2/28/2021,11,MJN,MJN Solutions,MJN,Elementary School,Alberta,Self Enrolled,-132,Stage 0,0,0,0.15,0.05,0,0,0,0
1.00006E+12,13,12,3,1,1,11/30/2020,19,MJN,MJN Solutions,Others,Elementary School,Ontario,Self Enrolled,-36,Stage 0,0.25,0,0.38,0.04,0.7,0.07,1,1
1.00006E+12,12,32,1,3,2,5/31/2020,19,Abbott,MJN Stage2,MJN,High School,Ontario,CoReg,939,Stage 3,,,0.33,0,,,0.333333333,
1.00006E+12,11,12,1,2,2,11/30/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,63,Stage 1,0,0,0.48,0,0.53,0,0.125,0.25
1.00006E+12,21,12,1,3,1,2/28/2021,16,MJN,Nestle Stage 1,MJN,High School,Nova Scotia,Self Enrolled,2,Stage 1,0.2,0,0.33,0.04,0.61,0.13,0,0
1.00006E+12,21,22,3,3,2,11/30/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,-30,Stage 0,0,0,0.1,0,0.25,0,0.5,0.25
1.00006E+12,11,12,9,2,2,11/30/2020,13,MJN,MJN Stage1,Others,Elementary School,Manitoba,Self Enrolled,85,Stage 1,0,0,0.49,0.07,0.83,0.25,0.285714286,0.25
1.00006E+12,23,22,1,2,1,2/28/2021,19,Nestle,Nestle Solutions,MJN,Elementary School,Ontario,CoReg,-140,Stage 0,0,0,0.11,0,0.12,0,0,0
1.00006E+12,31,98,1,2,2,2/28/2021,11,Others,Abbott Stage1,MJN,Elementary School,Alberta,CoReg,-176,Stage 0,0,0,0.02,0.02,0.03,0.03,0,
1.00006E+12,21,22,9,2,3,2/28/2021,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,Self Enrolled,-19,Stage 0,,,0,0,0,0,0,0
1.00006E+12,11,32,1,1,1,5/31/2020,12,Abbott,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,224,Stage 2,,,0,0,,,0,
1.00006E+12,11,12,1,3,1,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,214,Stage 2,,,0,0,,,0.333333333,
1.00006E+12,12,12,1,3,1,2/28/2021,11,MJN,MJN Stage2,MJN,High School,Alberta,Self Enrolled,-73,Stage 0,0,0,0.13,0.01,0.1,0.03,0,0
1.00006E+12,11,12,1,3,1,11/30/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-81,Stage 0,1,1,0.33,0.19,0.52,0.33,0.8,0.75
1.00006E+12,11,12,3,3,1,11/30/2020,21,MJN,MJN Stage1,Others,High School,Quebec,CoReg,-29,Stage 0,0,0,0.03,0.03,0,0,0.4,0.5
1.00006E+12,11,12,1,3,1,2/28/2021,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-83,Stage 0,1,0.5,0.33,0.04,0.33,0.15,0.8,0.75
1.00006E+12,11,12,3,1, ,8/31/2020,22,MJN,MJN Stage1,Others,Elementary School,Saskatchewan,Self Enrolled,87,Stage 1,,,0.41,0.18,0.25,0.08,0.5,0.5
1.00006E+12,33,32,1,1,1,2/28/2021,16,Abbott,Abbott Solutions,MJN,Elementary School,Nova Scotia,Self Enrolled,-186,Stage 0,0,0,0,0,0,0,0.6,0.75
1.00006E+12,11,12,9,3, ,5/31/2020,98,MJN,MJN Stage1,Others,High School,Others,Self Enrolled,462,Stage 3,,,0.5,0.17,,,1,
1.00006E+12,12,32,1,1,1,5/31/2020,19,Abbott,MJN Stage2,MJN,Elementary School,Ontario,Self Enrolled,264,Stage 2,,,0.18,0.05,,,0.333333333,
1.00006E+12,41,32,1,2,1,2/28/2021,19,Abbott,Kirkland Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-177,Stage 0,1,0.5,0.73,0.04,0.8,0.05,0,0
1.00006E+12,31,32,1,3,2,8/31/2020,11,Abbott,Abbott Stage1,MJN,High School,Alberta,Self Enrolled,10,Stage 1,0,0,0.58,0.1,0.86,0.19,0.4,0.5
1.00006E+12,11,12,1,2,1,8/31/2020,11,MJN,MJN Stage1,MJN,Elementary School,Alberta,Self Enrolled,50,Stage 1,0,0,0.1,0.1,0.07,0.14,0.2,0
1.00006E+12,11,12,1,2,1,11/30/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,25,Stage 1,0,0,0.27,0.05,0.48,0.05,0.166666667,0
1.00006E+12,51,52,1,1,1,5/31/2020,12,Parent's Choice,Parent's Choice Stage 1,MJN,Elementary School,British Columbia,CoReg,204,Stage 2,,,0.14,0,,,1,
1.00006E+12,13,12,1,2,1,2/28/2021,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-210,Stage 0,0,0,0.03,0.03,0.03,0.03,0.5,1
1.00006E+12,31,32,1,1,1,2/28/2021,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,CoReg,-225,Stage 0,0,0,0.02,0,0.03,0,0,0
1.00006E+12,31,32,3,2,2,8/31/2020,22,Abbott,Abbott Stage1,Others,Elementary School,Saskatchewan,Self Enrolled,227,Stage 2,,,0.11,0,,,0.5,
1.00006E+12,31,32,3,1,1,2/28/2021,22,Abbott,Abbott Stage1,Others,Elementary School,Saskatchewan,CoReg,-129,Stage 0,0,0,0.02,0,0,0,0,0
1.00006E+12,11,12,1,3,1,8/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-58,Stage 0,,,,,,,,
1.00006E+12,13,12,1,2,1,11/30/2020,12,MJN,MJN Solutions,MJN,Elementary School,British Columbia,Self Enrolled,93,Stage 1,0,0,0.21,0.06,0.64,0.18,0.142857143,0.25
1.00006E+12,11,12,3,2,1,2/28/2021,19,MJN,MJN Stage1,Others,Elementary School,Ontario,CoReg,-140,Stage 0,1,0.5,0.55,0.12,0.61,0.12,0,0
1.00006E+12,21,22,1,1,3,8/31/2020,11,Nestle,Nestle Stage 1,MJN,Elementary School,Alberta,Self Enrolled,-19,Stage 0,0,0,0.17,0.02,0.15,0,0.2,0
1.00006E+12,21,22,9,3,3,2/28/2021,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,-62,Stage 0,0,0,0.11,0,0.15,0,0,0
1.00006E+12,11,12,3,2,2,11/30/2020,19,MJN,MJN Stage1,Others,Elementary School,Ontario,Self Enrolled,-49,Stage 0,,,0.27,0,0.37,0,0,0
1.00006E+12,11,12,9,3, ,5/31/2020,98,MJN,MJN Stage1,Others,High School,Others,Self Enrolled,209,Stage 2,,,0.24,0.06,,,1,
1.00006E+12,32,32,3,3,1,5/31/2020,21,Abbott,Abbott Stage2,Others,High School,Quebec,Self Enrolled,-119,Stage 0,,,0.14,0.05,0,0,0,
1.00006E+12,31,32,1,1,1,2/28/2021,11,Abbott,Abbott Stage1,MJN,Elementary School,Alberta,Self Enrolled,-60,Stage 0,0.33,0,0.62,0,0.72,0,0.6,0.75
1.00006E+12,21,22,1,2,2,2/28/2021,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-16,Stage 0,0,0,0.02,0,0,0,0,0
1.00006E+12,31,32,1,2,1,2/28/2021,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,-104,Stage 0,0,0,0,0,0,0,0.444444444,0.5
1.00006E+12,12,12,1,2,2,5/31/2020,19,MJN,MJN Stage2,MJN,Elementary School,Ontario,Self Enrolled,228,Stage 2,,,0.32,0,,,0.5,
1.00006E+12,11,12,1,3,1,2/28/2021,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-34,Stage 0,0.4,0.4,0.7,0.17,0.91,0.34,0,0
1.00006E+12,23,22,1,2,1,11/30/2020,19,Nestle,Nestle Solutions,MJN,Elementary School,Ontario,Self Enrolled,143,Stage 1,0,0,0.06,0,0.1,0,0.4,0.5
1.00006E+12,31,32,1,2,1,8/31/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,CoReg,-99,Stage 0,,,0.38,0,0.4,0,0.2,0
1.00006E+12,12,52,1,3,2,2/28/2021,11,Parent's Choice,MJN Stage2,MJN,High School,Alberta,CoReg,-33,Stage 0,0,0,0.11,0.05,0.11,0.04,0.166666667,0
1.00006E+12,11,12,1,3,1,8/31/2020,11,MJN,MJN Stage1,MJN,High School,Alberta,Self Enrolled,119,Stage 1,0,0,0.29,0.06,0.86,0.14,0.5,0.5
1.00006E+12,11,12,1,3,1,11/30/2020,15,MJN,MJN Stage1,MJN,High School,Newfoundland & Labrador,Self Enrolled,14,Stage 1,0.33,0,0.34,0.08,0.48,0.14,1,1
1.00006E+12,13,12,1,2,1,8/31/2020,16,MJN,MJN Solutions,MJN,Elementary School,Nova Scotia,Self Enrolled,43,Stage 1,0,0,0.48,0.03,0.89,0.11,1,1
1.00006E+12,31,32,1,3,1,11/30/2020,11,Abbott,Abbott Stage1,MJN,High School,Alberta,Self Enrolled,-60,Stage 0,0,0,0.07,0.04,0.12,0.08,0,0
1.00006E+12,21,12,1,3,2,5/31/2020,19,MJN,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,143,Stage 1,0,0,0.35,0.15,1,0.67,1,1
1.00006E+12,12,12,1,2,1,2/28/2021,19,MJN,MJN Stage2,MJN,Elementary School,Ontario,Self Enrolled,7,Stage 1,0.4,0.4,0.25,0.06,0.48,0.17,0.6,0.5
1.00006E+12,13,32,1,3,2,5/31/2020,19,Abbott,MJN Solutions,MJN,High School,Ontario,Self Enrolled,125,Stage 1,0,0,0.04,0,0.17,0,0.8,1
1.00006E+12,21,22,2,2,1,8/31/2020,21,Nestle,Nestle Stage 1,Others,Elementary School,Quebec,Self Enrolled,28,Stage 1,0,0,0.46,0.24,0.8,0.55,0,0
1.00006E+12,11,12,9,2,1,5/31/2020,19,MJN,MJN Stage1,Others,Elementary School,Ontario,Self Enrolled,-30,Stage 0,1,0,0.76,0.12,1,0.21,0.5,0.5
1.00006E+12,11,12,1,2, ,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,165,Stage 1,0,0,0.07,0.04,0,0,1,
1.00006E+12,11,12,1,3, ,8/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,118,Stage 1,0,0,0.74,0.07,1,0.33,0,
1.00006E+12,31,32,1,1,1,2/28/2021,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,-25,Stage 0,0,0,0,0,0,0,0,0
1.00006E+12,11,12,3,2,2,11/30/2020,19,MJN,MJN Stage1,Others,Elementary School,Ontario,Self Enrolled,-34,Stage 0,0,0,0.04,0,0.11,0,0.2,0
1.00006E+12,11,12,9,3,2,2/28/2021,19,MJN,MJN Stage1,Others,High School,Ontario,CoReg,-123,Stage 0,0,0,0.13,0,0.1,0,0,0
1.00006E+12,21,22,3,2,3,2/28/2021,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,Self Enrolled,221,Stage 2,,,0.14,0.03,,,0.5,
1.00006E+12,13,12,1, , ,8/31/2020,11,MJN,MJN Solutions,MJN,Others,Alberta,Self Enrolled,41,Stage 1,0,0,0.55,0.04,0.89,0.06,0.8,0.75
1.00006E+12,32,98,3,2,2,2/28/2021,19,Others,Abbott Stage2,Others,Elementary School,Ontario,Self Enrolled,-112,Stage 0,0,0,0.04,0.02,0.03,0.03,0,0
1.00006E+12,13,12,2,3,1,8/31/2020,21,MJN,MJN Solutions,Others,High School,Quebec,Self Enrolled,124,Stage 1,0,0,0.38,0.05,1,0.14,0,0
1.00006E+12,31,32,3,3,1,11/30/2020,19,Abbott,Abbott Stage1,Others,High School,Ontario,Self Enrolled,-29,Stage 0,1,0,0.38,0.03,0.48,0.04,0.8,1
1.00006E+12,31,98,3,2,2,2/28/2021,19,Others,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-139,Stage 0,0,0,0.01,0,0.03,0,0,0
1.00006E+12,31,32,1,2,1,2/28/2021,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,-140,Stage 0,0,0,0.08,0.01,0.13,0,0,0
1.00006E+12,11,12,1,3,1,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,193,Stage 2,,,0.24,0,,,1,
1.00006E+12,11,12,2,3,1,8/31/2020,21,MJN,MJN Stage1,Others,High School,Quebec,Self Enrolled,245,Stage 2,,,0.73,0.19,,,1,
1.00006E+12,11,12,1,3, ,11/30/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,4,Stage 1,0.5,0.5,0.28,0.09,0.48,0.26,0,0
1.00006E+12,31,32,3,3,1,11/30/2020,19,Abbott,Abbott Stage1,Others,High School,Ontario,Self Enrolled,-1,Stage 0,0,0,0.11,0.04,0.24,0.08,0,0
1.00006E+12,21,22,1,3,1,8/31/2020,11,Nestle,Nestle Stage 1,MJN,High School,Alberta,Self Enrolled,-12,Stage 0,0,0,0.06,0,0.13,0,0,0
1.00006E+12,21,22,1,2,2,2/28/2021,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,CoReg,-111,Stage 0,0,0,0.08,0,0.11,0,0,0
1.00006E+12,11,12,1,2,1,8/31/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,214,Stage 2,,,0.06,0.03,,,0.5,
1.00006E+12,11,12,1,1,1,2/28/2021,21,MJN,MJN Stage1,MJN,Elementary School,Quebec,Self Enrolled,-21,Stage 0,0,0,0.62,0.21,0.96,0.44,1,1
1.00006E+12,31,32,3,3,1,8/31/2020,22,Abbott,Abbott Stage1,Others,High School,Saskatchewan,Self Enrolled,39,Stage 1,0,0,0.34,0.09,0.61,0.22,0.4,0.25
1.00006E+12,13,12,1,3, ,2/28/2021,19,MJN,MJN Solutions,MJN,High School,Ontario,Self Enrolled,6,Stage 1,0.2,0,0.14,0.05,0.24,0.05,0.5,
1.00006E+12,21,22,1,3, ,2/28/2021,12,Nestle,Nestle Stage 1,MJN,High School,British Columbia,Self Enrolled,-168,Stage 0,0,0,0.02,0,0,0,0,0
1.00006E+12,31,32,1,2,1,2/28/2021,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,-233,Stage 0,0,0,0.31,0,0.39,0,0,0
1.00006E+12,21,22,3,2,1,2/28/2021,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,Self Enrolled,-153,Stage 0,0,0,0.08,0,0.13,0,0,0
1.00006E+12,13,12,3,2, ,5/31/2020,19,MJN,MJN Solutions,Others,Elementary School,Ontario,Self Enrolled,196,Stage 2,,,0.07,0,,,1,
1.00006E+12,21,12,1,3,1,5/31/2020,13,MJN,Nestle Stage 1,MJN,High School,Manitoba,CoReg,174,Stage 1,,,0.75,0.38,1,1,1,
1.00006E+12,11,12,3,3,1,2/28/2021,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,-140,Stage 0,0.5,0,0.14,0.03,0.3,0.07,0,0
1.00006E+12,13,12,1,1,1,2/28/2021,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-123,Stage 0,1,1,0.24,0.14,0.42,0.23,0,0
1.00006E+12,12,12,1,3,1,11/30/2020,13,MJN,MJN Stage2,MJN,High School,Manitoba,Self Enrolled,77,Stage 1,,,0.13,0.05,0.5,0.25,0.2,0.25
1.00006E+12,31,32,1,3,1,8/31/2020,12,Abbott,Abbott Stage1,MJN,High School,British Columbia,Self Enrolled,54,Stage 1,0,0,0.72,0.21,1,0.53,0.4,0.5
1.00006E+12,11,12,3,1,1,5/31/2020,19,MJN,MJN Stage1,Others,Elementary School,Ontario,Self Enrolled,-135,Stage 0,,,0.4,0,0.5,0,1,
1.00006E+12,13,12,1,2, ,11/30/2020,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-24,Stage 0,0.5,0.25,0.22,0.06,0.4,0.12,0.4,0.25
1.00006E+12,11,32,1,3,1,11/30/2020,11,Abbott,MJN Stage1,MJN,High School,Alberta,Self Enrolled,102,Stage 1,0.33,0,0.3,0.05,0.39,0.06,0.6,0.75
1.00006E+12,11,12,3,1,1,2/28/2021,21,MJN,MJN Stage1,Others,Elementary School,Quebec,Self Enrolled,-86,Stage 0,1,0,0.43,0.03,0.46,0,1,1
1.00006E+12,11,12,1,3,1,11/30/2020,13,MJN,MJN Stage1,MJN,High School,Manitoba,Self Enrolled,51,Stage 1,,,0.05,0.05,0.18,0.18,0.2,0.25
1.00006E+12,13,12,3, ,3,11/30/2020,14,MJN,MJN Solutions,Others,Others,New Brunswick,Self Enrolled,18,Stage 1,0.25,0.25,0.62,0.22,0.9,0.52,0.4,0.25
1.00006E+12,21,22,1,1,2,11/30/2020,13,Nestle,Nestle Stage 1,MJN,Elementary School,Manitoba,Self Enrolled,-244,Stage 0,0.5,0,0.23,0.06,0.31,0.12,0,0
